Ticker,Revenue,Market Cap,BICS_4,GHG Scope 1P,Intensity,GHG Scope 1C,Year
FKYS US Equity,41.135,120.7707,Banks,4.171,103.707305,4.266,2018
FKYS US Equity,45.456,143.9681,Banks,4.266,97.038895,4.411,2019
FKYS US Equity,45.579,121.1447,Banks,4.411,96.382106,4.393,2020
FKYS US Equity,49.371,143.2091,Banks,4.393,90.417452,4.464,2021
CYBR US Equity,102.999,1209.3786,Infrastructure Software,6.365,63.641395,6.555,2014
CYBR US Equity,160.812,1502.7033,Infrastructure Software,6.555,43.504216,6.996,2015
CYBR US Equity,216.613,1558.4018,Infrastructure Software,6.996,32.103336000000006,6.954,2016
CYBR US Equity,261.701,1460.0276,Infrastructure Software,6.954,26.270438,6.875,2017
CYBR US Equity,343.199,2731.2081,Infrastructure Software,6.875,20.696447,7.103,2018
CYBR US Equity,433.895,4435.1131,Infrastructure Software,7.103,15.671994000000002,6.8,2019
CYBR US Equity,464.431,6307.6267,Infrastructure Software,6.8,14.22601,6.607,2020
CYBR US Equity,502.917,6938.4552,Infrastructure Software,6.607,11.972154,6.021,2021
HMTV US Equity,86.005,525.1407,Local TV & Radio Broadcast,5.32,52.927155,4.552,2013
HMTV US Equity,111.989,600.9239,Local TV & Radio Broadcast,4.552,43.995392,4.927,2014
HMTV US Equity,129.79,669.2054,Local TV & Radio Broadcast,4.927,39.301949,5.101,2015
HMTV US Equity,138.525,512.3542,Local TV & Radio Broadcast,5.101,37.632196,5.213,2016
HMTV US Equity,124.464,530.9816,Local TV & Radio Broadcast,5.213,40.413292000000006,5.03,2017
HMTV US Equity,147.079,541.0794,Local TV & Radio Broadcast,5.03,35.824284999999996,5.269,2018
HMTV US Equity,149.387,667.102,Local TV & Radio Broadcast,5.269,35.672448,5.329,2019
HMTV US Equity,151.184,468.045,Local TV & Radio Broadcast,5.329,35.11615,5.309,2020
HMTV US Equity,195.65,332.3872,Local TV & Radio Broadcast,5.309,29.792998,5.829,2021
AOSL US Equity,342.291,228.1827,Semiconductor Devices,11.667,35.539935,12.165,2011
AOSL US Equity,337.436,196.0118,Semiconductor Devices,12.165,40.718833000000004,13.74,2012
AOSL US Equity,318.121,243.8381,Semiconductor Devices,13.74,41.999742,13.361,2013
AOSL US Equity,327.935,230.0018,Semiconductor Devices,13.361,37.726989,12.372,2014
AOSL US Equity,335.661,316.9632,Semiconductor Devices,12.372,35.988691,12.08,2015
AOSL US Equity,383.337,399.9466,Semiconductor Devices,12.08,31.917085999999998,12.235,2016
AOSL US Equity,421.553,339.7664,Semiconductor Devices,12.235,30.067394,12.675,2017
AOSL US Equity,450.92,228.9888,Semiconductor Devices,12.675,46.87306,21.136,2018
AOSL US Equity,464.909,275.3184,Semiconductor Devices,21.136,75.58683500000001,35.141,2019
AOSL US Equity,656.902,800.7765,Semiconductor Devices,35.141,57.344931,37.67,2020
AOSL US Equity,777.552,912.5491,Semiconductor Devices,37.67,59.623022,46.36,2021
SFM US Equity,2437.911,5637.4764,Food & Drug Stores,63.871,29.299675,71.43,2013
SFM US Equity,2967.424,4969.505,Food & Drug Stores,71.43,26.938852999999998,79.939,2014
SFM US Equity,3593.031,4057.0459,Food & Drug Stores,79.939,23.022902000000002,82.722,2015
SFM US Equity,4046.385,2653.6494,Food & Drug Stores,82.722,21.644011000000003,87.58,2016
SFM US Equity,4664.612,3234.2639,Food & Drug Stores,87.58,19.424981000000002,90.61,2017
SFM US Equity,5207.336,2898.1863,Food & Drug Stores,90.61,16.634801,86.623,2018
SFM US Equity,5634.835,2293.277,Food & Drug Stores,86.623,17.247177999999998,97.185,2019
SFM US Equity,6468.759,2370.864,Food & Drug Stores,97.185,13.313063999999999,86.119,2020
SFM US Equity,6099.869,3297.8746,Food & Drug Stores,86.119,14.118172,86.119,2021
ELAN US Equity,3066.8,11528.7525,Specialty & Generic Pharma,202.32,65.531173,200.971,2018
ELAN US Equity,3071.0,10985.1891,Specialty & Generic Pharma,200.971,58.906219,180.901,2019
ELAN US Equity,3273.3,14473.8206,Specialty & Generic Pharma,180.901,53.668775000000004,175.674,2020
ELAN US Equity,4765.0,13429.04,Specialty & Generic Pharma,175.674,28.352991,135.102,2021
OKTA US Equity,256.547,3061.9459,Application Software,1.288,5.394723,1.384,2017
OKTA US Equity,399.254,9244.6894,Application Software,1.384,3.782054,1.51,2018
OKTA US Equity,586.067,15703.7959,Application Software,1.51,0.278125,0.163,2019
OKTA US Equity,835.424,33925.9068,Application Software,0.163,0.260945,0.218,2020
OKTA US Equity,1300.201,30989.9698,Application Software,0.218,0.16766599999999998,0.218,2021
EB US Equity,291.611,2179.1469,Internet Media & Services,6.485,24.566974,7.164,2018
EB US Equity,326.801,1728.9494,Internet Media & Services,7.164,22.867127,7.473,2019
EB US Equity,106.006,1677.0516,Internet Media & Services,7.473,54.94972,5.825,2020
EB US Equity,187.134,1695.9783,Internet Media & Services,5.825,36.481879,6.827,2021
BSPK US Equity,0.0621,1.7194,Specialty & Generic Pharma,0.097,2930.756844,0.182,2019
BSPK US Equity,0.0081,2.9158,Specialty & Generic Pharma,0.182,8024.691358,0.065,2020
BSPK US Equity,0.0356,3.2095,Specialty & Generic Pharma,0.065,5477.52809,0.195,2021
JYNT US Equity,7.1167,61.6468,Health Care Facilities,2.431,363.089634,2.584,2014
JYNT US Equity,13.8354,74.841,Health Care Facilities,2.584,235.98884,3.265,2015
JYNT US Equity,20.5236,34.5054,Health Care Facilities,3.265,191.730496,3.935,2016
JYNT US Equity,24.9189,67.3878,Health Care Facilities,3.935,194.71164499999998,4.852,2017
JYNT US Equity,36.6617,114.3378,Health Care Facilities,4.852,148.056419,5.428,2018
JYNT US Equity,48.4509,224.0705,Health Care Facilities,5.428,120.183526,5.823,2019
JYNT US Equity,58.683,371.7647,Health Care Facilities,5.823,109.82737800000001,6.445,2020
JYNT US Equity,80.8597,947.2309,Health Care Facilities,6.445,81.016872,6.551,2021
HCC US Equity,1169.092,1340.1044,Coal Mining,532.581,902.572253,1055.19,2017
HCC US Equity,1378.007,1244.6281,Coal Mining,1055.19,817.466094,1126.474,2018
HCC US Equity,1268.309,1125.3014,Coal Mining,1126.474,759.1722520000001,962.865,2019
HCC US Equity,782.738,1091.2898,Coal Mining,962.865,1115.167527,872.884,2020
HCC US Equity,1059.216,1322.4659,Coal Mining,872.884,516.953105,547.565,2021
YEXT US Equity,170.201,1132.422,Infrastructure Software,6.717,44.653087,7.6,2017
YEXT US Equity,228.283,1592.8755,Infrastructure Software,7.6,30.808251,7.033,2018
YEXT US Equity,298.829,1730.5058,Infrastructure Software,7.033,23.605473,7.054,2019
YEXT US Equity,354.661,2091.6974,Infrastructure Software,7.054,17.676034,6.269,2020
YEXT US Equity,390.577,1062.3716,Infrastructure Software,6.269,16.941602,6.617,2021
PBH US Equity,441.085,878.9818,Specialty & Generic Pharma,9.316,22.730313,10.026,2011
PBH US Equity,623.597,1313.5297,Specialty & Generic Pharma,10.026,19.34262,12.062,2012
PBH US Equity,597.381,1411.9588,Specialty & Generic Pharma,12.062,11.131924,6.65,2013
PBH US Equity,714.623,2242.9754,Specialty & Generic Pharma,6.65,9.141883,6.533,2014
PBH US Equity,806.247,2816.8564,Specialty & Generic Pharma,6.533,8.405612999999999,6.777,2015
PBH US Equity,882.06,2942.1798,Specialty & Generic Pharma,6.777,7.877014999999999,6.948,2016
PBH US Equity,1041.179,1788.61,Specialty & Generic Pharma,6.948,6.361058,6.623,2017
PBH US Equity,975.777,1549.3081,Specialty & Generic Pharma,6.623,7.08871,6.917,2018
PBH US Equity,963.01,1837.1545,Specialty & Generic Pharma,6.917,6.994735,6.736,2019
PBH US Equity,943.365,2191.5254,Specialty & Generic Pharma,6.736,6.6739809999999995,6.296,2020
PBH US Equity,1086.812,2661.7703,Specialty & Generic Pharma,6.296,5.812412999999999,6.317,2021
NVTA US Equity,8.378,262.1873,Health Care Services,0.512,73.883982,0.619,2015
NVTA US Equity,25.048,326.6795,Health Care Services,0.619,27.986266,0.701,2016
NVTA US Equity,68.221,486.6509,Health Care Services,0.701,11.330822000000001,0.773,2017
NVTA US Equity,147.699,834.8199,Health Care Services,0.773,5.585684,0.825,2018
NVTA US Equity,216.824,1593.5795,Health Care Services,0.825,3.901782,0.846,2019
NVTA US Equity,279.598,7771.8937,Health Care Services,0.846,3.4335009999999997,0.96,2020
NVTA US Equity,460.449,3483.3313,Health Care Services,0.96,1.111958,0.512,2021
WIRE US Equity,1180.474,606.7412,Base Metals,46.025,43.838322999999995,51.75,2011
WIRE US Equity,1072.348,626.2986,Base Metals,51.75,68.507611,73.464,2012
WIRE US Equity,1158.252,1121.7775,Base Metals,73.464,98.430221,114.007,2013
WIRE US Equity,1166.979,773.5654,Base Metals,114.007,152.31893599999998,177.753,2014
WIRE US Equity,1017.622,767.3091,Base Metals,177.753,157.999729,160.784,2015
WIRE US Equity,940.79,898.873,Base Metals,160.784,215.51781,202.757,2016
WIRE US Equity,1164.248,1013.4645,Base Metals,202.757,179.11819500000001,208.538,2017
WIRE US Equity,1288.683,1047.7156,Base Metals,208.538,200.00884599999998,257.748,2018
WIRE US Equity,1274.994,1200.3458,Base Metals,257.748,145.350488,185.321,2019
WIRE US Equity,1276.948,1245.1183,Base Metals,185.321,188.188556,240.307,2020
WIRE US Equity,2592.721,2881.8677,Base Metals,240.307,153.524039,398.045,2021
PIRS US Equity,2.9319,67.0501,Biotech,2.143,551.1784170000001,1.616,2015
PIRS US Equity,5.831,60.5057,Biotech,1.616,382.953181,2.233,2016
PIRS US Equity,25.275,339.8788,Biotech,2.233,124.54995100000001,3.148,2017
PIRS US Equity,29.101,144.0422,Biotech,3.148,107.59080399999999,3.131,2018
PIRS US Equity,46.279,199.869,Biotech,3.131,82.82374300000001,3.833,2019
PIRS US Equity,29.323,140.007,Biotech,3.833,128.70443,3.774,2020
PIRS US Equity,31.418,273.0017,Biotech,3.774,109.013941,3.425,2021
PSIX US Equity,202.342,146.8867,Engine & Transmission,7.237,39.892855,8.072,2012
PSIX US Equity,237.842,790.1937,Engine & Transmission,8.072,31.029002,7.38,2013
PSIX US Equity,347.995,553.8416,Engine & Transmission,7.38,23.230218999999998,8.084,2014
PSIX US Equity,389.446,196.2405,Engine & Transmission,8.084,20.878376,8.131,2015
PSIX US Equity,339.465,81.915,Engine & Transmission,8.131,23.321991999999998,7.917,2016
PSIX US Equity,416.616,138.2475,Engine & Transmission,7.917,21.854658,9.105,2017
PSIX US Equity,496.038,172.4015,Engine & Transmission,9.105,17.712353,8.786,2018
PSIX US Equity,546.076,180.5703,Engine & Transmission,8.786,17.008622000000003,9.288,2019
PSIX US Equity,417.639,75.5436,Engine & Transmission,9.288,20.043626,8.371,2020
PSIX US Equity,456.255,68.778,Engine & Transmission,8.371,19.160338,8.742,2021
YELP US Equity,137.567,1197.0743,Internet Media & Services,5.932,41.914122,5.766,2012
YELP US Equity,232.988,4886.7963,Internet Media & Services,5.766,26.954178,6.28,2013
YELP US Equity,377.536,3990.9435,Internet Media & Services,6.28,18.565117,7.009,2014
YELP US Equity,549.711,2188.3047,Internet Media & Services,7.009,14.263859,7.841,2015
YELP US Equity,713.069,3028.6595,Internet Media & Services,7.841,10.818026999999999,7.714,2016
YELP US Equity,850.847,3513.0975,Internet Media & Services,7.714,8.774785999999999,7.466,2017
YELP US Equity,942.773,2869.0694,Internet Media & Services,7.466,8.096328999999999,7.633,2018
YELP US Equity,1014.194,2479.3899,Internet Media & Services,7.633,7.667172,7.776,2019
YELP US Equity,872.933,2462.3826,Internet Media & Services,7.776,9.028184,7.881,2020
YELP US Equity,1031.839,2615.477,Internet Media & Services,7.881,7.49051,7.729,2021
CHRS US Equity,31.106,542.7702,Specialty & Generic Pharma,1.542,97.28026700000001,3.026,2014
CHRS US Equity,30.041,895.5683,Specialty & Generic Pharma,3.026,106.820678,3.209,2015
CHRS US Equity,190.106,1289.4998,Specialty & Generic Pharma,3.209,30.977455000000003,5.889,2016
CHRS US Equity,1.556,526.5961,Specialty & Generic Pharma,5.889,691.51671,1.076,2017
CHRS US Equity,356.071,1266.9517,Specialty & Generic Pharma,1.076,18.080664,6.438,2019
CHRS US Equity,475.824,1260.282,Specialty & Generic Pharma,6.438,13.675224,6.507,2020
CHRS US Equity,326.551,1227.8043,Specialty & Generic Pharma,6.507,18.110494000000003,5.914,2021
KTB US Equity,2548.839,2385.5359,"Apparel, Footwear & Acc Design",11.099,4.248601,10.829,2019
KTB US Equity,2097.839,2322.247,"Apparel, Footwear & Acc Design",10.829,6.006181,12.6,2020
KTB US Equity,2475.916,2889.5501,"Apparel, Footwear & Acc Design",12.6,5.089026,12.6,2021
LGIH US Equity,162.796,369.3818,Homebuilding,5.019,35.830119,5.833,2013
LGIH US Equity,383.268,296.1477,Homebuilding,5.833,18.42314,7.061,2014
LGIH US Equity,630.236,493.1786,Homebuilding,7.061,12.998305,8.192,2015
LGIH US Equity,838.32,612.2739,Homebuilding,8.192,10.426806000000001,8.741,2016
LGIH US Equity,1257.96,1639.0739,Homebuilding,8.741,7.728386,9.722,2017
LGIH US Equity,1504.4,1026.8279,Homebuilding,9.722,6.498272,9.776,2018
LGIH US Equity,1838.154,1791.6422,Homebuilding,9.776,5.311851,9.764,2019
LGIH US Equity,2367.929,2644.5099,Homebuilding,9.764,4.454948,10.549,2020
LGIH US Equity,3050.149,3694.7536,Homebuilding,10.549,3.611955,11.017,2021
OSG US Equity,466.872,1052.897,Marine Shipping,676.874,753.750493,351.905,2015
OSG US Equity,462.42,269.1386,Marine Shipping,351.905,783.11708,362.129,2016
OSG US Equity,390.426,214.4808,Marine Shipping,362.129,631.0747749999999,246.388,2017
OSG US Equity,366.163,140.8258,Marine Shipping,246.388,613.835915,224.764,2018
OSG US Equity,355.547,197.1413,Marine Shipping,224.764,918.564915,326.593,2019
OSG US Equity,418.692,184.822,Marine Shipping,326.593,785.775701,328.998,2020
OSG US Equity,359.062,163.8805,Marine Shipping,328.998,1078.5797440000001,387.277,2021
CASS US Equity,113.059,376.9251,Data & Transaction Processors,1.345,11.967203,1.353,2011
CASS US Equity,117.071,483.7737,Data & Transaction Processors,1.353,11.454587,1.341,2012
CASS US Equity,118.149,775.9717,Data & Transaction Processors,1.341,11.680167,1.38,2013
CASS US Equity,119.666,612.5121,Data & Transaction Processors,1.38,11.548811,1.382,2014
CASS US Equity,122.078,583.1587,Data & Transaction Processors,1.382,11.214142,1.369,2015
CASS US Equity,126.066,823.1354,Data & Transaction Processors,1.369,11.835071000000001,1.492,2016
CASS US Equity,137.489,715.2202,Data & Transaction Processors,1.492,10.975423,1.509,2017
CASS US Equity,152.002,773.2293,Data & Transaction Processors,1.509,9.914343,1.507,2018
CASS US Equity,162.678,838.0595,Data & Transaction Processors,1.507,9.730879,1.583,2019
CASS US Equity,148.128,560.0188,Data & Transaction Processors,1.583,10.497678,1.555,2020
CASS US Equity,155.188,540.0325,Data & Transaction Processors,1.555,1.179215,0.183,2021
AJX US Equity,48.967,185.4596,Mortgage Finance,2.353,101.027222,4.947,2015
AJX US Equity,70.042,240.4841,Mortgage Finance,4.947,79.109677,5.541,2016
AJX US Equity,93.473,256.8893,Mortgage Finance,5.541,68.458271,6.399,2017
AJX US Equity,111.901,227.864,Mortgage Finance,6.399,62.46593,6.99,2018
AJX US Equity,123.715,327.9251,Mortgage Finance,6.99,58.917674000000005,7.289,2019
AJX US Equity,101.638,240.3534,Mortgage Finance,7.289,66.25474700000001,6.734,2020
AJX US Equity,95.768,304.6116,Mortgage Finance,6.734,90.48951600000001,8.666,2021
LPSN US Equity,133.089,678.8338,Application Software,6.27,49.410545,6.576,2011
LPSN US Equity,157.409,735.1689,Application Software,6.576,44.006378,6.927,2012
LPSN US Equity,177.805,807.4641,Application Software,6.927,38.649082,6.872,2013
LPSN US Equity,209.931,799.4888,Application Software,6.872,32.134368,6.746,2014
LPSN US Equity,239.012,387.2806,Application Software,6.746,29.663783,7.09,2015
LPSN US Equity,222.779,439.9872,Application Software,7.09,31.219279999999998,6.955,2016
LPSN US Equity,218.876,686.1356,Application Software,6.955,31.360222,6.864,2017
LPSN US Equity,249.838,1200.9337,Application Software,6.864,26.144942,6.532,2018
LPSN US Equity,291.609,2361.83,Application Software,6.532,20.794969,6.064,2019
LPSN US Equity,366.62,4203.9125,Application Software,6.064,16.783045,6.153,2020
LPSN US Equity,469.624,2580.2093,Application Software,6.153,13.789755000000001,6.476,2021
QDEL US Equity,158.603,503.4659,Life Science & Diagnostics,5.594,38.448201000000005,6.098,2011
QDEL US Equity,155.741,624.5302,Life Science & Diagnostics,6.098,40.503143,6.308,2012
QDEL US Equity,175.41,1052.515,Life Science & Diagnostics,6.308,34.279688,6.013,2013
QDEL US Equity,184.158,995.8024,Life Science & Diagnostics,6.013,31.136307,5.734,2014
QDEL US Equity,196.129,706.4476,Life Science & Diagnostics,5.734,30.408558,5.964,2015
QDEL US Equity,191.603,704.6537,Life Science & Diagnostics,5.964,30.886782,5.918,2016
QDEL US Equity,277.743,1497.309,Life Science & Diagnostics,5.918,20.493766,5.692,2017
QDEL US Equity,522.285,1922.8245,Life Science & Diagnostics,5.692,13.739625,7.176,2018
QDEL US Equity,534.89,3141.356,Life Science & Diagnostics,7.176,14.389875,7.697,2019
QDEL US Equity,1661.668,7597.3985,Life Science & Diagnostics,7.697,6.924368,11.506,2020
QDEL US Equity,1698.551,5627.1931,Life Science & Diagnostics,11.506,9.339137000000001,15.863,2021
GSHD US Equity,60.148,953.9589,Insurance Brokers & Services,4.813,86.869056,5.225,2018
GSHD US Equity,77.486,1538.8238,Insurance Brokers & Services,5.225,73.703637,5.711,2019
GSHD US Equity,117.014,4584.9722,Insurance Brokers & Services,5.711,43.635804,5.106,2020
GSHD US Equity,151.312,4826.9238,Insurance Brokers & Services,5.106,34.795654,5.265,2021
SGC US Equity,112.373,73.5349,"Apparel, Footwear & Acc Design",6.13,56.027693000000006,6.296,2011
SGC US Equity,119.486,70.0271,"Apparel, Footwear & Acc Design",6.296,54.516847,6.514,2012
SGC US Equity,151.496,100.9359,"Apparel, Footwear & Acc Design",6.514,40.812959,6.183,2013
SGC US Equity,196.249,198.4614,"Apparel, Footwear & Acc Design",6.183,32.886792,6.454,2014
SGC US Equity,210.317,236.3186,"Apparel, Footwear & Acc Design",6.454,29.070403000000002,6.114,2015
SGC US Equity,252.596,284.7491,"Apparel, Footwear & Acc Design",6.114,25.226052999999997,6.372,2016
SGC US Equity,266.814,402.8388,"Apparel, Footwear & Acc Design",6.372,23.604459000000002,6.298,2017
SGC US Equity,346.35,268.3221,"Apparel, Footwear & Acc Design",6.298,18.712284999999998,6.481,2018
SGC US Equity,376.701,206.1818,"Apparel, Footwear & Acc Design",6.481,17.393105,6.552,2019
SGC US Equity,526.697,357.7022,"Apparel, Footwear & Acc Design",6.552,12.885966999999999,6.787,2020
SGC US Equity,536.986,353.8375,"Apparel, Footwear & Acc Design",6.787,11.916512,6.399,2021
INSP US Equity,50.593,988.7208,Medical Devices,5.074,107.425928,5.435,2018
INSP US Equity,82.05,1789.0064,Medical Devices,5.435,72.34612999999999,5.936,2019
INSP US Equity,115.381,5091.4601,Medical Devices,5.936,50.354911,5.81,2020
INSP US Equity,233.394,6307.3493,Medical Devices,5.81,30.600615,7.142,2021
ROAD US Equity,680.096,622.1169,Infrastructure Construction,14.956,19.964828,13.578,2018
ROAD US Equity,783.238,806.7596,Infrastructure Construction,13.578,23.658198,18.53,2019
ROAD US Equity,785.679,942.4278,Infrastructure Construction,18.53,20.608926,16.192,2020
ROAD US Equity,910.739,1745.0,Infrastructure Construction,16.192,26.429087,24.07,2021
SIAF US Equity,51.8799,38.8799,Agricultural Producers,19.865,372.07087900000005,19.303,2011
SIAF US Equity,138.6136,52.515,Agricultural Producers,19.303,307.906295,42.68,2012
SIAF US Equity,261.4258,69.489,Agricultural Producers,42.68,241.44135699999998,63.119,2013
SIAF US Equity,404.3344,162.8742,Agricultural Producers,63.119,176.205636,71.246,2014
SIAF US Equity,343.6495,177.1771,Agricultural Producers,71.246,165.523302,56.882,2015
SIAF US Equity,342.9458,86.132,Agricultural Producers,56.882,178.246825,61.129,2016
SIAF US Equity,198.1669,25.8393,Agricultural Producers,61.129,227.14186899999999,45.012,2017
SIAF US Equity,141.6706,5.1262,Agricultural Producers,45.012,244.327334,34.614,2018
SIAF US Equity,135.5983,5.7765,Agricultural Producers,34.614,276.419395,37.482,2019
SIAF US Equity,9.8924,9.4023,Agricultural Producers,37.482,595.912013,5.895,2020
VVX US Equity,1180.684,221.6898,Professional Services,6.727,5.611154,6.625,2015
VVX US Equity,1190.519,259.8439,Professional Services,6.625,6.276254,7.472,2016
VVX US Equity,1114.788,343.0683,Professional Services,7.472,5.76881,6.431,2017
VVX US Equity,1279.304,243.1398,Professional Services,6.431,5.034769,6.441,2018
VVX US Equity,1382.525,590.7044,Professional Services,6.441,4.588705,6.344,2019
VVX US Equity,1395.529,577.9809,Professional Services,6.344,4.351038,6.072,2020
VVX US Equity,1783.665,537.2483,Professional Services,6.072,3.6996860000000003,6.599,2021
IBTX US Equity,98.235,612.3156,Banks,5.164,55.540286,5.456,2013
IBTX US Equity,153.756,665.2961,Banks,5.456,39.348058,6.05,2014
IBTX US Equity,190.155,588.7742,Banks,6.05,33.646236,6.398,2015
IBTX US Equity,229.604,1177.5075,Banks,6.398,29.341822999999998,6.737,2016
IBTX US Equity,349.201,1910.0308,Banks,6.737,18.072686,6.311,2017
IBTX US Equity,449.514,1400.5886,Banks,6.311,14.537923,6.535,2018
IBTX US Equity,731.108,2381.1606,Banks,6.535,9.013716,6.59,2019
IBTX US Equity,696.569,2696.9317,Banks,6.59,9.334323,6.502,2020
IBTX US Equity,650.079,3084.8623,Banks,6.502,9.783426,6.36,2021
LINC US Equity,491.821,225.5314,Educational Services,10.317,21.381763000000003,10.516,2011
LINC US Equity,382.773,165.7964,Educational Services,10.516,26.673773,10.21,2012
LINC US Equity,345.024,149.0004,Educational Services,10.21,28.554534999999998,9.852,2013
LINC US Equity,202.889,83.8126,Educational Services,9.852,39.336780000000005,7.981,2014
LINC US Equity,208.256,59.1578,Educational Services,7.981,39.408227999999994,8.207,2015
LINC US Equity,285.559,58.9152,Educational Services,8.207,33.551735,9.581,2016
LINC US Equity,261.853,61.7157,Educational Services,9.581,35.325162999999996,9.25,2017
LINC US Equity,263.2,97.7675,Educational Services,9.25,34.722643999999995,9.139,2018
LINC US Equity,273.342,84.0841,Educational Services,9.139,33.364796000000005,9.12,2019
LINC US Equity,293.095,172.0961,Educational Services,9.12,31.552908999999996,9.248,2020
LINC US Equity,335.336,201.6951,Educational Services,9.248,19.69368,6.604,2021
GLOB US Equity,199.605,524.8929,IT Services,0.844,4.3485879999999995,0.868,2014
GLOB US Equity,253.796,1283.1573,IT Services,0.868,3.3452059999999997,0.849,2015
GLOB US Equity,322.856,1155.4989,IT Services,0.849,2.691602,0.869,2016
GLOB US Equity,413.439,1636.6355,IT Services,0.869,2.000295,0.827,2017
GLOB US Equity,522.31,2025.5861,IT Services,0.827,1.6733360000000002,0.874,2018
GLOB US Equity,659.325,3919.9918,IT Services,0.874,2.0536149999999997,1.354,2019
GLOB US Equity,814.139,8679.3287,IT Services,1.354,0.38077,0.31,2020
GLOB US Equity,1297.078,13107.9802,IT Services,0.31,0.0547,0.071,2021
FMBH US Equity,72.559,110.8211,Banks,4.761,68.082526,4.94,2011
FMBH US Equity,74.077,135.8377,Banks,4.94,67.119349,4.972,2012
FMBH US Equity,72.8,129.4432,Banks,4.972,67.912088,4.944,2013
FMBH US Equity,73.103,130.468,Banks,4.944,67.99994500000001,4.971,2014
FMBH US Equity,79.795,219.8031,Banks,4.971,63.613008,5.076,2015
FMBH US Equity,102.408,424.014,Banks,5.076,51.773299,5.302,2016
FMBH US Equity,129.891,487.9452,Banks,5.302,44.144706,5.734,2017
FMBH US Equity,159.979,531.2967,Banks,5.734,32.91057,5.265,2018
FMBH US Equity,205.738,587.7402,Banks,5.265,27.530160000000002,5.664,2019
FMBH US Equity,203.661,563.509,Banks,5.664,27.855112000000002,5.673,2020
FMBH US Equity,252.78,773.6562,Banks,5.673,23.075401999999997,5.833,2021
NVMI US Equity,102.828,195.0658,Semiconductor Mfg,7.099,61.938383,6.369,2011
NVMI US Equity,96.168,212.9214,Semiconductor Mfg,6.369,61.506946,5.915,2012
NVMI US Equity,111.509,268.4403,Semiconductor Mfg,5.915,56.354196,6.284,2013
NVMI US Equity,120.618,281.954,Semiconductor Mfg,6.284,52.537764,6.337,2014
NVMI US Equity,148.514,265.5206,Semiconductor Mfg,6.337,45.860996,6.811,2015
NVMI US Equity,163.903,359.9448,Semiconductor Mfg,6.811,43.238989,7.087,2016
NVMI US Equity,221.992,722.8451,Semiconductor Mfg,7.087,34.00573,7.549,2017
NVMI US Equity,251.134,635.9608,Semiconductor Mfg,7.549,31.819666000000005,7.991,2018
NVMI US Equity,224.909,1059.4525,Semiconductor Mfg,7.991,36.921599,8.304,2019
NVMI US Equity,269.396,1989.2865,Semiconductor Mfg,8.304,29.688637,7.998,2020
NVMI US Equity,416.113,4186.8299,Semiconductor Mfg,7.998,21.061587,8.764,2021
ICUI US Equity,302.195,624.195,Health Care Supplies,7.09,23.481527,7.096,2011
ICUI US Equity,316.869,880.9259,Health Care Supplies,7.096,22.315215,7.071,2012
ICUI US Equity,313.716,962.1484,Health Care Supplies,7.071,21.105076,6.621,2013
ICUI US Equity,309.26,1277.2305,Health Care Supplies,6.621,20.726896,6.41,2014
ICUI US Equity,341.668,1814.1791,Health Care Supplies,6.41,19.407729,6.631,2015
ICUI US Equity,379.372,2407.3557,Health Care Supplies,6.631,17.869005,6.779,2016
ICUI US Equity,1292.613,4365.3717,Health Care Supplies,6.779,11.526265,14.899,2017
ICUI US Equity,1400.04,4705.3483,Health Care Supplies,14.899,10.719694,15.008,2018
ICUI US Equity,1266.208,3881.243,Health Care Supplies,15.008,12.174145000000001,15.415,2019
ICUI US Equity,1271.004,4516.7304,Health Care Supplies,15.415,11.944101,15.181,2020
ICUI US Equity,1316.308,5050.5952,Health Care Supplies,15.181,11.558845,15.215,2021
KALV US Equity,0.029,95.2874,Specialty & Generic Pharma,0.122,4206.896552,0.122,2015
KALV US Equity,1.504,72.7379,Specialty & Generic Pharma,0.122,81.117021,0.122,2016
KALV US Equity,8.394,103.895,Specialty & Generic Pharma,0.122,142.482726,1.196,2017
KALV US Equity,16.127,397.3883,Specialty & Generic Pharma,1.196,166.55298599999998,2.686,2018
KALV US Equity,12.69,194.6955,Specialty & Generic Pharma,2.686,276.04412900000005,3.503,2019
HMST US Equity,318.711,367.4764,Banks,6.751,20.284835,6.465,2012
HMST US Equity,279.721,295.9998,Banks,6.465,20.824321,5.825,2013
HMST US Equity,296.95,258.6536,Banks,5.825,19.612728999999998,5.824,2014
HMST US Equity,446.351,479.2816,Banks,5.824,12.584267,5.617,2015
HMST US Equity,568.687,846.8858,Banks,5.617,12.265095,6.975,2016
HMST US Equity,549.837,778.4159,Banks,6.975,10.76319,5.918,2017
HMST US Equity,287.995,573.1112,Banks,5.918,18.503793,5.329,2018
HMST US Equity,352.038,812.2891,Banks,5.329,17.458343000000003,6.146,2019
HMST US Equity,401.376,735.6455,Banks,6.146,16.871959999999998,6.772,2020
HMST US Equity,364.27,1044.4375,Banks,6.772,18.145881,6.61,2021
SIF US Equity,107.357,97.1837,Aircraft & Parts,6.944,72.17973699999999,7.749,2011
SIF US Equity,102.9,97.6612,Aircraft & Parts,7.749,68.13411099999999,7.011,2012
SIF US Equity,116.001,99.4888,Aircraft & Parts,7.011,63.033939,7.312,2013
SIF US Equity,119.654,163.9848,Aircraft & Parts,7.312,62.488509,7.477,2014
